ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,10CM Á¤½Ã Åä¾ç¼öºÐ(%),20CM Á¤½Ã Åä¾ç¼öºÐ(%),30CM Á¤½Ã Åä¾ç¼öºÐ(%),50CM Á¤½Ã Åä¾ç¼öºÐ(%),,ÀÏ½Ã,10CM Á¤½Ã Åä¾ç¼öºÐ(%),20CM Á¤½Ã Åä¾ç¼öºÐ(%),30CM Á¤½Ã Åä¾ç¼öºÐ(%),50CM Á¤½Ã Åä¾ç¼öºÐ(%)
972,¾Èµ¿¿Áµ¿,2022-01-28 10:00,11.2,8.4,5.7,16.5,,2022-01-28 10:00,11.2,8.4,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-28 11:00,11.3,8.4,5.7,16.5,,2022-01-28 11:00,11.3,8.4,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-28 12:00,11.6,8.4,5.7,16.5,,2022-01-28 12:00,11.6,8.4,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-28 13:00,11.7,8.5,5.7,16.1,,2022-01-28 13:00,11.7,8.5,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-01-28 14:00,12.4,8.5,5.7,16.1,,2022-01-28 14:00,12.4,8.5,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-01-28 15:00,12.7,8.6,5.8,16,,2022-01-28 15:00,12.7,8.6,5.8,16
972,¾Èµ¿¿Áµ¿,2022-01-28 16:00,12.8,8.5,5.8,16.1,,2022-01-28 16:00,12.8,8.5,5.8,16.1
972,¾Èµ¿¿Áµ¿,2022-01-28 17:00,13,8.5,5.8,16.1,,2022-01-28 17:00,13,8.5,5.8,16.1
972,¾Èµ¿¿Áµ¿,2022-01-28 18:00,12.9,8.5,5.8,16.3,,2022-01-28 18:00,12.9,8.5,5.8,16.3
972,¾Èµ¿¿Áµ¿,2022-01-28 19:00,12.8,8.5,5.8,16.4,,2022-01-28 19:00,12.8,8.5,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-28 20:00,12.7,8.5,5.8,16.3,,2022-01-28 20:00,12.7,8.5,5.8,16.3
972,¾Èµ¿¿Áµ¿,2022-01-28 21:00,12.7,8.5,5.8,16.4,,2022-01-28 21:00,12.7,8.5,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-28 22:00,12.6,8.5,5.8,16.3,,2022-01-28 22:00,12.6,8.5,5.8,16.3
972,¾Èµ¿¿Áµ¿,2022-01-28 23:00,12.5,8.5,5.8,16.4,,2022-01-28 23:00,12.5,8.5,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 0:00,12.5,8.5,5.8,16.4,,2022-01-29 0:00,12.5,8.5,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 1:00,12.4,8.5,5.8,16.4,,2022-01-29 1:00,12.4,8.5,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 2:00,12.4,8.6,5.8,16.4,,2022-01-29 2:00,12.4,8.6,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 3:00,12.3,8.6,5.8,16.4,,2022-01-29 3:00,12.3,8.6,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 4:00,12.2,8.6,5.8,16.4,,2022-01-29 4:00,12.2,8.6,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 5:00,12.2,8.6,5.8,16.4,,2022-01-29 5:00,12.2,8.6,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 6:00,12.1,8.6,5.8,16.4,,2022-01-29 6:00,12.1,8.6,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 7:00,11.8,8.6,5.8,16.4,,2022-01-29 7:00,11.8,8.6,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 8:00,11.3,8.6,5.8,16.4,,2022-01-29 8:00,11.3,8.6,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 9:00,11.1,8.6,5.7,16.4,,2022-01-29 9:00,11.1,8.6,5.7,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 10:00,11,8.6,5.8,16.4,,2022-01-29 10:00,11,8.6,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 11:00,11,8.6,5.8,16.4,,2022-01-29 11:00,11,8.6,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-29 12:00,11.2,8.6,5.8,15.8,,2022-01-29 12:00,11.2,8.6,5.8,15.8
972,¾Èµ¿¿Áµ¿,2022-01-29 13:00,11.3,8.6,5.7,16,,2022-01-29 13:00,11.3,8.6,5.7,16
972,¾Èµ¿¿Áµ¿,2022-01-29 14:00,11.7,8.6,5.7,16,,2022-01-29 14:00,11.7,8.6,5.7,16
972,¾Èµ¿¿Áµ¿,2022-01-29 15:00,11.9,8.6,5.8,16,,2022-01-29 15:00,11.9,8.6,5.8,16
972,¾Èµ¿¿Áµ¿,2022-01-29 16:00,12.1,8.6,5.8,16,,2022-01-29 16:00,12.1,8.6,5.8,16
972,¾Èµ¿¿Áµ¿,2022-01-29 17:00,12.2,8.6,5.8,16,,2022-01-29 17:00,12.2,8.6,5.8,16
972,¾Èµ¿¿Áµ¿,2022-01-29 18:00,12.1,8.6,5.8,16,,2022-01-29 18:00,12.1,8.6,5.8,16
972,¾Èµ¿¿Áµ¿,2022-01-29 19:00,12,8.7,5.8,16,,2022-01-29 19:00,12,8.7,5.8,16
972,¾Èµ¿¿Áµ¿,2022-01-29 20:00,12,8.6,5.8,16,,2022-01-29 20:00,12,8.6,5.8,16
972,¾Èµ¿¿Áµ¿,2022-01-29 21:00,12,8.6,5.8,16.2,,2022-01-29 21:00,12,8.6,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-29 22:00,12,8.6,5.8,16.2,,2022-01-29 22:00,12,8.6,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-29 23:00,11.9,8.6,5.8,16.2,,2022-01-29 23:00,11.9,8.6,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 0:00,11.8,8.6,5.8,16.2,,2022-01-30 0:00,11.8,8.6,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 1:00,11.7,8.6,5.8,16.2,,2022-01-30 1:00,11.7,8.6,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 2:00,11.4,8.6,5.8,16.2,,2022-01-30 2:00,11.4,8.6,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 3:00,11.1,8.6,5.8,16.2,,2022-01-30 3:00,11.1,8.6,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 4:00,10.9,8.6,5.8,16.2,,2022-01-30 4:00,10.9,8.6,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 5:00,10.6,8.5,5.8,16.2,,2022-01-30 5:00,10.6,8.5,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 6:00,10.2,8.5,5.8,16.2,,2022-01-30 6:00,10.2,8.5,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 7:00,9.8,8.5,5.8,16.2,,2022-01-30 7:00,9.8,8.5,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 8:00,9.5,8.5,5.8,16.2,,2022-01-30 8:00,9.5,8.5,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 9:00,9.1,8.5,5.8,16.2,,2022-01-30 9:00,9.1,8.5,5.8,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 10:00,8.9,8.5,5.7,16.2,,2022-01-30 10:00,8.9,8.5,5.7,16.2
972,¾Èµ¿¿Áµ¿,2022-01-30 11:00,9,8.5,5.8,16.3,,2022-01-30 11:00,9,8.5,5.8,16.3
972,¾Èµ¿¿Áµ¿,2022-01-30 12:00,9.1,8.5,5.8,16.3,,2022-01-30 12:00,9.1,8.5,5.8,16.3
972,¾Èµ¿¿Áµ¿,2022-01-30 13:00,9.3,8.5,5.7,16.3,,2022-01-30 13:00,9.3,8.5,5.7,16.3
972,¾Èµ¿¿Áµ¿,2022-01-30 14:00,9.6,8.5,5.7,16.3,,2022-01-30 14:00,9.6,8.5,5.7,16.3
972,¾Èµ¿¿Áµ¿,2022-01-30 15:00,10.2,8.5,5.8,16.3,,2022-01-30 15:00,10.2,8.5,5.8,16.3
972,¾Èµ¿¿Áµ¿,2022-01-30 16:00,10.6,8.5,5.8,16.3,,2022-01-30 16:00,10.6,8.5,5.8,16.3
972,¾Èµ¿¿Áµ¿,2022-01-30 17:00,10.9,8.4,5.8,16.3,,2022-01-30 17:00,10.9,8.4,5.8,16.3
972,¾Èµ¿¿Áµ¿,2022-01-30 18:00,10.9,8.4,5.8,16.3,,2022-01-30 18:00,10.9,8.4,5.8,16.3
972,¾Èµ¿¿Áµ¿,2022-01-30 19:00,10.8,8.4,5.8,16.3,,2022-01-30 19:00,10.8,8.4,5.8,16.3
972,¾Èµ¿¿Áµ¿,2022-01-30 20:00,10.7,8.4,5.8,16.4,,2022-01-30 20:00,10.7,8.4,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-30 21:00,10.7,8.4,5.8,16.4,,2022-01-30 21:00,10.7,8.4,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-30 22:00,10.6,8.4,5.8,16.4,,2022-01-30 22:00,10.6,8.4,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-30 23:00,10.5,8.4,5.8,16.4,,2022-01-30 23:00,10.5,8.4,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-31 0:00,10.4,8.4,5.8,16.4,,2022-01-31 0:00,10.4,8.4,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-31 1:00,10.2,8.4,5.8,16.4,,2022-01-31 1:00,10.2,8.4,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-31 2:00,10.1,8.4,5.8,16.4,,2022-01-31 2:00,10.1,8.4,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-31 3:00,9.9,8.4,5.8,16.4,,2022-01-31 3:00,9.9,8.4,5.8,16.4
972,¾Èµ¿¿Áµ¿,2022-01-31 4:00,9.6,8.4,5.8,16.5,,2022-01-31 4:00,9.6,8.4,5.8,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 5:00,9.3,8.4,5.8,16.5,,2022-01-31 5:00,9.3,8.4,5.8,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 6:00,8.9,8.4,5.8,16.5,,2022-01-31 6:00,8.9,8.4,5.8,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 7:00,8.6,8.3,5.8,16.5,,2022-01-31 7:00,8.6,8.3,5.8,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 8:00,8.2,8.3,5.8,16.5,,2022-01-31 8:00,8.2,8.3,5.8,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 9:00,7.8,8.3,5.7,16.5,,2022-01-31 9:00,7.8,8.3,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 10:00,7.7,8.3,5.7,16.5,,2022-01-31 10:00,7.7,8.3,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 11:00,7.9,8.3,5.7,16.5,,2022-01-31 11:00,7.9,8.3,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 12:00,8.1,8.3,5.7,16.5,,2022-01-31 12:00,8.1,8.3,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 13:00,8.4,8.3,5.7,16.5,,2022-01-31 13:00,8.4,8.3,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 14:00,8.8,8.2,5.7,16.5,,2022-01-31 14:00,8.8,8.2,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 15:00,9.3,8.2,5.7,16.5,,2022-01-31 15:00,9.3,8.2,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 16:00,9.9,8.2,5.7,16.5,,2022-01-31 16:00,9.9,8.2,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 17:00,10,8.2,5.7,16.5,,2022-01-31 17:00,10,8.2,5.7,16.5
972,¾Èµ¿¿Áµ¿,2022-01-31 18:00,10.1,8.2,5.7,15.8,,2022-01-31 18:00,10.1,8.2,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-01-31 19:00,10,8.2,5.7,15.8,,2022-01-31 19:00,10,8.2,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-01-31 20:00,9.9,8.1,5.7,15.8,,2022-01-31 20:00,9.9,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-01-31 21:00,9.8,8.1,5.7,15.8,,2022-01-31 21:00,9.8,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-01-31 22:00,9.7,8.1,5.7,15.8,,2022-01-31 22:00,9.7,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-01-31 23:00,9.5,8.1,5.7,15.8,,2022-01-31 23:00,9.5,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 0:00,9.5,8.1,5.7,15.8,,2022-02-01 0:00,9.5,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 1:00,9.4,8.1,5.7,15.8,,2022-02-01 1:00,9.4,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 2:00,9.4,8.1,5.7,15.8,,2022-02-01 2:00,9.4,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 3:00,9.3,8.1,5.7,15.8,,2022-02-01 3:00,9.3,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 4:00,9.1,8.1,5.7,15.8,,2022-02-01 4:00,9.1,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 5:00,9,8.1,5.7,15.8,,2022-02-01 5:00,9,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 6:00,8.8,8.1,5.7,15.8,,2022-02-01 6:00,8.8,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 7:00,8.6,8.1,5.7,15.8,,2022-02-01 7:00,8.6,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 8:00,8.5,8.1,5.7,15.8,,2022-02-01 8:00,8.5,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 9:00,8.5,8.1,5.7,15.8,,2022-02-01 9:00,8.5,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 10:00,8.5,8.1,5.7,15.8,,2022-02-01 10:00,8.5,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 11:00,8.5,8.1,5.7,15.8,,2022-02-01 11:00,8.5,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 12:00,8.5,8.1,5.7,15.8,,2022-02-01 12:00,8.5,8.1,5.7,15.8
972,¾Èµ¿¿Áµ¿,2022-02-01 13:00,8.6,8.1,5.7,16.1,,2022-02-01 13:00,8.6,8.1,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-01 14:00,8.7,8.1,5.7,16.1,,2022-02-01 14:00,8.7,8.1,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-01 15:00,8.8,8.1,5.7,16.1,,2022-02-01 15:00,8.8,8.1,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-01 16:00,8.9,8.1,5.7,16.1,,2022-02-01 16:00,8.9,8.1,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-01 17:00,9,8.1,5.7,16.1,,2022-02-01 17:00,9,8.1,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-01 18:00,9,8,5.7,16.1,,2022-02-01 18:00,9,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-01 19:00,9,8,5.7,16.1,,2022-02-01 19:00,9,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-01 20:00,9,8,5.7,16.1,,2022-02-01 20:00,9,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-01 21:00,9,8,5.7,16.1,,2022-02-01 21:00,9,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-01 22:00,9.1,8,5.7,16.1,,2022-02-01 22:00,9.1,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-01 23:00,9.1,8,5.7,16.1,,2022-02-01 23:00,9.1,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 1:00,9,8,5.7,16.1,,2022-02-02 1:00,9,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 2:00,8.8,8,5.7,16.1,,2022-02-02 2:00,8.8,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 3:00,8.6,8.1,5.7,16.1,,2022-02-02 3:00,8.6,8.1,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 4:00,8.5,8,5.7,16.1,,2022-02-02 4:00,8.5,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 5:00,8.3,8,5.7,16.1,,2022-02-02 5:00,8.3,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 6:00,8.1,8,5.7,16.1,,2022-02-02 6:00,8.1,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 7:00,8.1,8,5.7,16.1,,2022-02-02 7:00,8.1,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 8:00,8,8,5.7,16.1,,2022-02-02 8:00,8,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 9:00,8,8,5.7,16.1,,2022-02-02 9:00,8,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 10:00,8,8,5.7,16.1,,2022-02-02 10:00,8,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 11:00,8.1,8,5.7,16.1,,2022-02-02 11:00,8.1,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 12:00,8.2,8,5.7,16.1,,2022-02-02 12:00,8.2,8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 13:00,8.4,7.9,5.7,16.1,,2022-02-02 13:00,8.4,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 14:00,8.6,7.9,5.7,16.1,,2022-02-02 14:00,8.6,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 15:00,8.9,7.9,5.7,16.1,,2022-02-02 15:00,8.9,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 16:00,9.4,7.9,5.7,16.1,,2022-02-02 16:00,9.4,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 17:00,9.6,7.9,5.7,16.1,,2022-02-02 17:00,9.6,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 18:00,9.7,7.9,5.7,16.1,,2022-02-02 18:00,9.7,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 19:00,9.6,7.9,5.7,16.1,,2022-02-02 19:00,9.6,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 20:00,9.5,7.9,5.7,16.1,,2022-02-02 20:00,9.5,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 21:00,9.5,7.9,5.7,16.1,,2022-02-02 21:00,9.5,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 22:00,9.4,7.9,5.7,16.1,,2022-02-02 22:00,9.4,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-02 23:00,9.4,7.9,5.7,16.1,,2022-02-02 23:00,9.4,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 1:00,9.2,7.9,5.7,16.1,,2022-02-03 1:00,9.2,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 2:00,9.1,7.9,5.7,16.1,,2022-02-03 2:00,9.1,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 3:00,8.9,7.9,5.7,16.1,,2022-02-03 3:00,8.9,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 4:00,8.7,7.9,5.7,16.1,,2022-02-03 4:00,8.7,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 5:00,8.4,7.9,5.7,16.1,,2022-02-03 5:00,8.4,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 6:00,8.2,7.9,5.7,16.1,,2022-02-03 6:00,8.2,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 7:00,8,7.9,5.7,16.1,,2022-02-03 7:00,8,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 8:00,7.9,7.9,5.7,16.1,,2022-02-03 8:00,7.9,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 9:00,7.7,7.9,5.7,16.1,,2022-02-03 9:00,7.7,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 10:00,7.7,7.9,5.7,16.1,,2022-02-03 10:00,7.7,7.9,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 11:00,7.8,7.8,5.7,16.1,,2022-02-03 11:00,7.8,7.8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 12:00,8,7.8,5.7,16.1,,2022-02-03 12:00,8,7.8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 13:00,8.1,7.8,5.7,16.1,,2022-02-03 13:00,8.1,7.8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 14:00,8.5,7.8,5.7,16.1,,2022-02-03 14:00,8.5,7.8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 15:00,8.7,7.8,5.7,16.1,,2022-02-03 15:00,8.7,7.8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 16:00,9.3,7.8,5.7,16.1,,2022-02-03 16:00,9.3,7.8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 17:00,9.5,7.8,5.7,16.1,,2022-02-03 17:00,9.5,7.8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 18:00,9.5,7.8,5.7,16.1,,2022-02-03 18:00,9.5,7.8,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 19:00,9.4,7.7,5.7,16.1,,2022-02-03 19:00,9.4,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 20:00,9.4,7.7,5.7,16.1,,2022-02-03 20:00,9.4,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 21:00,9.3,7.7,5.7,16.1,,2022-02-03 21:00,9.3,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 22:00,9.2,7.7,5.7,16.1,,2022-02-03 22:00,9.2,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-03 23:00,9.2,7.7,5.7,16.1,,2022-02-03 23:00,9.2,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 0:00,9.1,7.7,5.7,16.1,,2022-02-04 0:00,9.1,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 1:00,9,7.7,5.7,16.1,,2022-02-04 1:00,9,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 2:00,8.9,7.7,5.7,16.1,,2022-02-04 2:00,8.9,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 3:00,8.8,7.7,5.7,16.1,,2022-02-04 3:00,8.8,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 4:00,8.6,7.7,5.7,16.1,,2022-02-04 4:00,8.6,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 5:00,8.4,7.7,5.7,16.1,,2022-02-04 5:00,8.4,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 6:00,8.2,7.7,5.7,16.1,,2022-02-04 6:00,8.2,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 7:00,8,7.7,5.7,16.1,,2022-02-04 7:00,8,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 8:00,7.9,7.7,5.7,16.1,,2022-02-04 8:00,7.9,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 9:00,7.7,7.7,5.7,16.1,,2022-02-04 9:00,7.7,7.7,5.7,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 10:00,7.7,7.6,5.6,16.1,,2022-02-04 10:00,7.7,7.6,5.6,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 11:00,7.8,7.6,5.6,16.1,,2022-02-04 11:00,7.8,7.6,5.6,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 12:00,7.9,7.6,5.6,16.1,,2022-02-04 12:00,7.9,7.6,5.6,16.1
972,¾Èµ¿¿Áµ¿,2022-02-04 13:00,8,7.5,5.6,16.3,,2022-02-04 13:00,8,7.5,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-04 14:00,8.4,7.5,5.6,16.3,,2022-02-04 14:00,8.4,7.5,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-04 15:00,8.6,7.4,5.6,16.3,,2022-02-04 15:00,8.6,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-04 16:00,8.8,7.4,5.6,16.3,,2022-02-04 16:00,8.8,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-04 17:00,9,7.4,5.6,16.3,,2022-02-04 17:00,9,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-04 18:00,8.9,7.4,5.6,16.3,,2022-02-04 18:00,8.9,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-04 19:00,9,7.4,5.6,16.3,,2022-02-04 19:00,9,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-04 20:00,9,7.4,5.6,16.3,,2022-02-04 20:00,9,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-04 21:00,8.9,7.4,5.6,16.3,,2022-02-04 21:00,8.9,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-04 22:00,8.8,7.4,5.6,16.3,,2022-02-04 22:00,8.8,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-04 23:00,8.8,7.4,5.6,16.3,,2022-02-04 23:00,8.8,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-05 0:00,8.7,7.4,5.6,16.3,,2022-02-05 0:00,8.7,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-05 1:00,8.6,7.4,5.6,16.3,,2022-02-05 1:00,8.6,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-05 2:00,8.4,7.4,5.6,16.3,,2022-02-05 2:00,8.4,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-05 3:00,8.2,7.5,5.6,16.3,,2022-02-05 3:00,8.2,7.5,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-05 4:00,8,7.5,5.6,16.3,,2022-02-05 4:00,8,7.5,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-05 5:00,7.9,7.4,5.6,16.3,,2022-02-05 5:00,7.9,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-05 6:00,7.7,7.4,5.6,16.3,,2022-02-05 6:00,7.7,7.4,5.6,16.3
972,¾Èµ¿¿Áµ¿,2022-02-05 7:00,7.5,7.4,5.6,16.3,,2022-02-05 7:00,7.5,7.4,5.6,16.3
