일자,5CM 정시 지중온도(°C),10CM 정시 지중온도(°C),20CM 정시 지중온도(°C),30CM 정시 지중온도(°C),0.5M 정시 지중온도(°C),1.0M 정시 지중온도(°C)
2022-01-15 23:00,0.3,0.4,-0.4,2.4,3.8,8
2022-01-16 0:00,0.3,0.4,-0.4,2.4,3.8,8
2022-01-16 1:00,0.2,0.3,-0.4,2.4,3.8,8
2022-01-16 2:00,0.1,0.2,-0.5,2.4,3.8,8
2022-01-16 3:00,-0.1,0.2,-0.5,2.4,3.8,8
2022-01-16 4:00,-0.3,0.1,-0.5,2.4,3.8,8
2022-01-16 5:00,-0.2,0.1,-0.4,2.4,3.8,8
2022-01-16 6:00,-0.3,0.1,-0.4,2.4,3.8,8
2022-01-16 7:00,-0.2,0.1,-0.4,2.4,3.8,8
2022-01-16 8:00,-0.3,0,-0.4,2.4,3.8,7.9
2022-01-16 9:00,-0.3,0.1,-0.3,2.4,3.8,8
2022-01-16 10:00,0.2,0.3,-0.2,2.4,3.7,7.9
2022-01-16 11:00,0.5,0.5,0,2.4,3.8,8
2022-01-16 12:00,0.8,0.8,0.2,2.4,3.8,8
2022-01-16 13:00,0.9,0.8,0.3,2.4,3.8,8
2022-01-16 14:00,1.4,1.1,0.4,2.4,3.8,7.9
2022-01-16 15:00,1.8,1.4,0.4,2.4,3.8,8
2022-01-16 16:00,2.3,1.6,0.5,2.4,3.8,8
2022-01-16 17:00,1.7,1.2,0.3,2.4,3.8,8
2022-01-16 18:00,0.6,0.6,-0.1,2.4,3.8,7.9
2022-01-16 19:00,0.4,0.5,-0.1,2.4,3.8,7.9
2022-01-16 20:00,0.4,0.5,-0.2,2.4,3.8,7.9
2022-01-16 21:00,0.3,0.5,-0.2,2.4,3.8,7.9
2022-01-16 22:00,0.4,0.4,-0.3,2.4,3.8,7.9
2022-01-16 23:00,0.4,0.4,-0.3,2.4,3.7,7.8
2022-01-17 0:00,0.4,0.4,-0.2,2.4,3.8,7.9
2022-01-17 1:00,0.4,0.4,-0.2,2.4,3.7,7.9
2022-01-17 2:00,0.4,0.4,-0.2,2.4,3.7,7.9
2022-01-17 3:00,0.3,0.3,-0.4,2.4,3.7,7.9
2022-01-17 4:00,0.2,0.3,-0.4,2.4,3.7,7.9
2022-01-17 5:00,0.1,0.2,-0.4,2.4,3.7,7.8
2022-01-17 6:00,-0.1,0.2,-0.4,2.4,3.7,7.8
2022-01-17 7:00,-0.3,0,-0.5,2.4,3.7,7.9
2022-01-17 8:00,-0.6,0,-0.5,2.4,3.7,7.8
2022-01-17 9:00,-0.5,0,-0.5,2.4,3.7,7.8
2022-01-17 10:00,0,0.2,-0.1,2.4,3.7,7.8
2022-01-17 11:00,0.4,0.4,0,2.4,3.7,7.8
2022-01-17 12:00,0.6,0.6,0.1,2.4,3.7,7.8
2022-01-17 13:00,0.8,0.8,0.2,2.4,3.7,7.8
2022-01-17 14:00,1.1,0.9,0.3,2.4,3.7,7.8
2022-01-17 15:00,1.3,1,0.4,2.4,3.8,7.8
2022-01-17 16:00,1.4,1.2,0.4,2.4,3.7,7.8
2022-01-17 17:00,1.4,1,0.3,2.4,3.7,7.8
2022-01-17 18:00,0.6,0.6,0,2.4,3.7,7.8
2022-01-17 19:00,0.4,0.5,-0.1,2.4,3.8,7.8
2022-01-17 20:00,0.4,0.5,-0.1,2.4,3.7,7.8
2022-01-17 21:00,0.5,0.5,-0.1,2.4,3.7,7.8
2022-01-17 22:00,0.5,0.6,-0.1,2.4,3.7,7.8
2022-01-17 23:00,0.5,0.5,-0.1,2.4,3.7,7.8
2022-01-18 0:00,0.4,0.5,-0.2,2.4,3.7,7.7
2022-01-18 1:00,0.3,0.5,-0.2,2.4,3.7,7.8
2022-01-18 2:00,0.3,0.4,-0.3,2.4,3.7,7.8
2022-01-18 3:00,0.3,0.3,-0.3,2.4,3.7,7.8
2022-01-18 4:00,0.3,0.3,-0.3,2.4,3.7,7.7
2022-01-18 5:00,0.3,0.3,-0.3,2.5,3.7,7.8
2022-01-18 6:00,0.2,0.3,-0.3,2.5,3.7,7.7
2022-01-18 7:00,0,0.1,-0.4,2.4,3.7,7.7
2022-01-18 8:00,-0.2,0,-0.5,2.4,3.7,7.7
2022-01-18 9:00,-0.3,0.1,-0.4,2.4,3.6,7.7
2022-01-18 10:00,0.1,0.3,-0.1,2.4,3.6,7.7
2022-01-18 11:00,0.3,0.5,0,2.4,3.7,7.7
2022-01-18 12:00,0.6,0.6,0.1,2.4,3.6,7.7
2022-01-18 13:00,1,0.9,0.4,2.4,3.7,7.7
2022-01-18 14:00,1.4,1.2,0.5,2.4,3.7,7.7
2022-01-18 15:00,1.8,1.5,0.6,2.4,3.7,7.7
2022-01-18 16:00,2.6,2.1,0.8,2.4,3.7,7.8
2022-01-18 17:00,2,1.9,0.7,2.5,3.7,7.8
2022-01-18 18:00,0.4,0.8,0.3,2.5,3.7,7.7
2022-01-18 19:00,0.2,0.6,0,2.6,3.7,7.7
2022-01-18 20:00,0.3,0.5,-0.1,2.5,3.7,7.7
2022-01-18 21:00,0.2,0.4,-0.2,2.5,3.7,7.7
2022-01-18 22:00,0.2,0.3,-0.3,2.5,3.6,7.7
2022-01-18 23:00,0.1,0.2,-0.4,2.5,3.6,7.7
2022-01-19 0:00,0,0.1,-0.4,2.5,3.6,7.7
2022-01-19 1:00,-0.3,0,-0.5,2.5,3.6,7.7
2022-01-19 2:00,-0.6,-0.2,-0.5,2.5,3.6,7.6
2022-01-19 3:00,-1,-0.3,-0.6,2.5,3.6,7.7
2022-01-19 4:00,-1.4,-0.5,-0.7,2.5,3.6,7.6
2022-01-19 5:00,-1.8,-0.7,-0.8,2.5,3.6,7.6
2022-01-19 6:00,-2.2,-1,-1,2.5,3.6,7.6
2022-01-19 7:00,-2.5,-1.3,-1.1,2.4,3.6,7.6
2022-01-19 8:00,-2.8,-1.6,-1.3,2.4,3.5,7.6
2022-01-19 9:00,-2.6,-1.7,-1.2,2.4,3.6,7.6
2022-01-19 10:00,-1.6,-1.1,-1,2.3,3.6,7.6
2022-01-19 11:00,-0.6,-0.4,-0.7,2.3,3.6,7.6
2022-01-19 12:00,0,0,-0.4,2.3,3.6,7.6
2022-01-19 13:00,0.5,0.5,-0.1,2.3,3.6,7.6
2022-01-19 14:00,0.8,0.8,0.1,2.3,3.7,7.7
2022-01-19 15:00,1.2,1,0.2,2.2,3.7,7.7
2022-01-19 16:00,1.3,1,0.1,2.3,3.6,7.6
2022-01-19 17:00,1,0.8,0,2.3,3.6,7.6
2022-01-19 18:00,0.6,0.5,-0.3,2.2,3.6,7.6
2022-01-19 19:00,0.5,0.4,-0.3,2.2,3.6,7.6
2022-01-19 20:00,0.7,0.5,-0.2,2.2,3.6,7.6
2022-01-19 21:00,0.7,0.6,-0.2,2.2,3.6,7.6
2022-01-19 22:00,0.6,0.5,-0.2,2.2,3.6,7.6
2022-01-19 23:00,0.5,0.5,-0.3,2.2,3.6,7.6
2022-01-20 0:00,,,,,,
2022-01-20 1:00,0.4,0.4,-0.4,2.2,3.5,7.6
2022-01-20 2:00,0.3,0.4,-0.4,2.2,3.6,7.6
2022-01-20 3:00,0.3,0.4,-0.4,2.2,3.5,7.6
2022-01-20 4:00,0.3,0.3,-0.5,2.2,3.5,7.6
2022-01-20 5:00,0.2,0.2,-0.6,2.2,3.5,7.6
2022-01-20 6:00,0.1,0.2,-0.6,2.2,3.5,7.6
2022-01-20 7:00,-0.1,0,-0.6,2.2,3.5,7.6
2022-01-20 8:00,-0.5,-0.1,-0.7,2.2,3.5,7.6
2022-01-20 9:00,-0.5,-0.1,-0.6,2.2,3.5,7.6
2022-01-20 10:00,-0.1,0.1,-0.3,2.2,3.5,7.5
2022-01-20 11:00,0.2,0.4,-0.1,2.2,3.5,7.5
2022-01-20 12:00,0.5,0.5,0,2.2,3.5,7.6
2022-01-20 13:00,0.8,0.8,0.2,2.2,3.5,7.6
2022-01-20 14:00,1.3,1.1,0.4,2.2,3.5,7.6
2022-01-20 15:00,2,1.6,0.5,2.2,3.5,7.5
2022-01-20 16:00,2.5,1.8,0.6,2.2,3.6,7.6
2022-01-20 17:00,2,1.4,0.3,2.3,3.6,7.5
2022-01-20 18:00,0.4,0.6,-0.1,2.2,3.5,7.5
2022-01-20 19:00,0.1,0.4,-0.4,2.2,3.5,7.5
2022-01-20 20:00,0.3,0.3,-0.5,2.2,3.5,7.5
2022-01-20 21:00,0.2,0.2,-0.5,2.3,3.5,7.5
2022-01-20 22:00,0.2,0.2,-0.5,2.2,3.5,7.5
2022-01-20 23:00,0.1,0.2,-0.6,2.2,3.4,7.5
2022-01-21 0:00,0,0.1,-0.6,2.2,3.4,7.5
2022-01-21 1:00,-0.3,0,-0.6,2.2,3.4,7.5
2022-01-21 2:00,-0.6,-0.1,-0.7,2.2,3.4,7.5
2022-01-21 3:00,-1,-0.3,-0.7,2.3,3.4,7.5
2022-01-21 4:00,-1.4,-0.5,-0.8,2.3,3.4,7.5
2022-01-21 5:00,-1.8,-0.7,-0.9,2.3,3.4,7.5
2022-01-21 6:00,-2.1,-1,-1,2.3,3.4,7.5
2022-01-21 7:00,-2.5,-1.3,-1.1,2.2,3.4,7.5
2022-01-21 8:00,-2.7,-1.6,-1.3,2.2,3.3,7.5
2022-01-21 9:00,-2.4,-1.6,-1.2,2.2,3.4,7.4
2022-01-21 10:00,-1.3,-0.9,-0.8,2.2,3.4,7.4
2022-01-21 11:00,-0.4,-0.3,-0.5,2.2,3.4,7.4
2022-01-21 12:00,0.3,0.2,-0.2,2.2,3.5,7.5
2022-01-21 13:00,0.7,0.7,0,2.2,3.4,7.5
2022-01-21 14:00,1.1,0.9,0.2,2.2,3.5,7.5
2022-01-21 15:00,1.4,1,0.2,2.1,3.5,7.5
2022-01-21 16:00,1.8,1.2,0.2,2.2,3.5,7.4
2022-01-21 17:00,1.7,1.1,0.1,2.1,3.4,7.4
2022-01-21 18:00,0.5,0.5,-0.3,2.1,3.4,7.5
2022-01-21 19:00,0.3,0.4,-0.4,2.1,3.4,7.4
2022-01-21 20:00,0.1,0.3,-0.5,2.1,3.4,7.5
2022-01-21 21:00,0.2,0.3,-0.6,2.1,3.4,7.4
2022-01-21 22:00,0.2,0.2,-0.6,2.1,3.4,7.4
2022-01-21 23:00,0.1,0.2,-0.6,2.1,3.4,7.5
2022-01-22 0:00,,,,,,
2022-01-22 1:00,-0.1,0.1,-0.6,2.1,3.3,7.4
2022-01-22 2:00,-0.2,0.1,-0.6,2.1,3.3,7.4
2022-01-22 3:00,-0.2,0.1,-0.5,2.1,3.3,7.4
2022-01-22 4:00,-0.4,0,-0.6,2.1,3.3,7.4
2022-01-22 5:00,-0.6,-0.1,-0.6,2.1,3.3,7.4
2022-01-22 6:00,-0.9,-0.3,-0.7,2.1,3.3,7.4
2022-01-22 7:00,-1.2,-0.5,-0.8,2.1,3.3,7.4
2022-01-22 8:00,-1.4,-0.6,-0.8,2.1,3.3,7.4
2022-01-22 9:00,-1,-0.5,-0.7,2.1,3.3,7.4
2022-01-22 10:00,-0.2,-0.1,-0.4,2.1,3.3,7.4
2022-01-22 11:00,0.2,0.2,-0.3,2.2,3.4,7.4
2022-01-22 12:00,0.5,0.4,-0.1,2.1,3.4,7.4
2022-01-22 13:00,1,0.8,0.1,2.1,3.4,7.4
2022-01-22 14:00,1.3,0.9,0.2,2.1,3.4,7.4
2022-01-22 15:00,2.2,1.3,0.3,2.1,3.4,7.4
2022-01-22 16:00,3.1,1.7,0.4,2.1,3.4,7.4
2022-01-22 17:00,3,1.8,0.4,2.1,3.4,7.4
2022-01-22 18:00,1.7,1.2,0.1,2.1,3.4,7.4
2022-01-22 19:00,1.2,0.8,0,2.1,3.4,7.4
2022-01-22 20:00,0.5,0.5,-0.2,2.1,3.4,7.4
2022-01-22 21:00,0.3,0.4,-0.3,2.1,3.3,7.4
2022-01-22 22:00,0.4,0.4,-0.3,2.1,3.4,7.3
2022-01-22 23:00,0.4,0.5,-0.3,2.1,3.4,7.3
2022-01-23 0:00,0.4,0.5,-0.3,2.1,3.4,7.3
2022-01-23 1:00,0.4,0.4,-0.3,2.1,3.3,7.3
2022-01-23 2:00,0.4,0.4,-0.3,2.1,3.4,7.3
2022-01-23 3:00,0.4,0.5,-0.2,2.2,3.3,7.3
2022-01-23 4:00,0.4,0.4,-0.3,2.2,3.4,7.3
2022-01-23 5:00,0.4,0.4,-0.3,2.1,3.3,7.4
2022-01-23 6:00,0.5,0.5,-0.3,2.1,3.3,7.3
2022-01-23 7:00,0.4,0.5,-0.2,2.2,3.4,7.3
2022-01-23 8:00,0.4,0.5,-0.3,2.2,3.3,7.3
2022-01-23 9:00,0.6,0.5,-0.1,2.2,3.3,7.3
2022-01-23 10:00,1.1,0.7,0.1,2.2,3.3,7.3
2022-01-23 11:00,2.5,1.6,0.5,2.2,3.4,7.3
2022-01-23 12:00,4.1,3.1,1.2,2.2,3.4,7.3
2022-01-23 13:00,5.8,4.4,2.4,2.3,3.3,7.3
2022-01-23 14:00,7.3,5.9,3.8,2.4,3.4,7.3
2022-01-23 15:00,8.3,7.1,4.9,2.5,3.4,7.3
2022-01-23 16:00,8.4,7.5,5.5,2.8,3.4,7.3
2022-01-23 17:00,8.2,7.6,5.8,3,3.5,7.3
2022-01-23 18:00,7.3,7.1,5.7,3.3,3.4,7.3
2022-01-23 19:00,6.2,6.3,5.3,3.5,3.4,7.3
2022-01-23 20:00,5.2,5.5,4.8,3.7,3.5,7.3
2022-01-23 21:00,4.2,4.8,4.2,3.8,3.5,7.3
2022-01-23 22:00,3.2,3.9,3.5,3.9,3.5,7.3
2022-01-23 23:00,2.3,3.1,2.9,3.9,3.6,7.3
2022-01-24 0:00,,,,,,
2022-01-24 1:00,1.3,1.9,1.7,3.9,3.7,7.3
2022-01-24 2:00,1.3,1.7,1.4,3.8,3.7,7.3
2022-01-24 3:00,1.2,1.6,1.2,3.8,3.7,7.2
2022-01-24 4:00,1,1.4,1.1,3.6,3.8,7.3
2022-01-24 5:00,0.9,1.3,0.9,3.6,3.8,7.3
2022-01-24 6:00,1.2,1.3,0.9,3.5,3.7,7.3
2022-01-24 7:00,1.6,1.4,0.9,3.5,3.8,7.3
2022-01-24 8:00,2,1.8,1,3.4,3.8,7.3
2022-01-24 9:00,2.5,2.2,1.2,3.3,3.8,7.3
2022-01-24 10:00,3.2,2.8,1.7,3.3,3.9,7.3
2022-01-24 11:00,4.2,3.6,2.2,3.3,3.8,7.2
2022-01-24 12:00,5.4,4.6,2.9,3.4,3.9,7.3
2022-01-24 13:00,6.8,5.8,3.8,3.5,3.9,7.3
2022-01-24 14:00,7.7,6.7,4.6,3.6,3.9,7.3
2022-01-24 15:00,7.8,7.1,5.1,3.8,3.9,7.3
2022-01-24 16:00,7.8,7.2,5.6,3.9,4,7.3
2022-01-24 17:00,7.6,7.1,5.6,4.1,4,7.3
2022-01-24 18:00,6.2,6.3,5.3,4.3,4,7.3
2022-01-24 19:00,4.6,5.1,4.6,4.5,4.1,7.3
2022-01-24 20:00,3.2,3.9,3.7,4.5,4.1,7.3
2022-01-24 21:00,2.1,3,3,4.6,4.1,7.3
2022-01-24 22:00,1.5,2.3,2.3,4.6,4.2,7.3
2022-01-24 23:00,1.2,1.9,1.8,4.5,4.2,7.3
2022-01-25 0:00,,,,,,
2022-01-25 1:00,1.1,1.6,1.3,4.3,4.3,7.3
2022-01-25 2:00,1.1,1.5,1.2,4.2,4.3,7.3
2022-01-25 3:00,1.1,1.4,1.1,4.1,4.3,7.3
2022-01-25 4:00,1.2,1.4,1,4,4.3,7.3
2022-01-25 5:00,1.2,1.3,0.9,3.9,4.4,7.3
2022-01-25 6:00,1.3,1.3,0.9,3.9,4.4,7.3
2022-01-25 7:00,1.2,1.4,0.9,3.7,4.3,7.3
2022-01-25 8:00,1.3,1.4,0.9,3.7,4.3,7.3
2022-01-25 9:00,1.5,1.6,1,3.7,4.4,7.3
2022-01-25 10:00,2.3,2.2,1.3,3.7,4.4,7.3
2022-01-25 11:00,4,3.4,2,3.6,4.4,7.3
2022-01-25 12:00,5.3,4.6,2.8,3.6,4.4,7.3
2022-01-25 13:00,6.4,5.5,3.7,3.7,4.3,7.3
2022-01-25 14:00,7.1,6.2,4.3,3.8,4.4,7.3
2022-01-25 15:00,7.9,7,5.1,3.9,4.3,7.3
2022-01-25 16:00,8.2,7.5,5.6,4.1,4.4,7.3
2022-01-25 17:00,8,7.5,5.9,4.3,4.4,7.4
2022-01-25 18:00,6.9,6.9,5.7,4.5,4.5,7.4
2022-01-25 19:00,5.7,6,5.2,4.7,4.5,7.4
2022-01-25 20:00,4.3,4.9,4.5,4.8,4.5,7.3
2022-01-25 21:00,3.5,4,3.8,4.9,4.6,7.4
2022-01-25 22:00,3.2,3.7,3.4,4.9,4.6,7.4
2022-01-25 23:00,2.4,3.1,2.9,4.9,4.7,7.3
2022-01-26 0:00,1.8,2.4,2.4,4.8,4.7,7.4
2022-01-26 1:00,1.5,2.1,2,4.7,4.7,7.4
2022-01-26 2:00,1,1.7,1.6,4.7,4.7,7.4
2022-01-26 3:00,0.9,1.4,1.3,4.6,4.7,7.4
2022-01-26 4:00,0.9,1.3,1.2,4.5,4.8,7.3
2022-01-26 5:00,0.8,1.2,1,4.4,4.8,7.4
2022-01-26 6:00,0.6,1,0.8,4.2,4.8,7.4
2022-01-26 7:00,0.7,0.9,0.7,4.2,4.7,7.4
2022-01-26 8:00,0.5,0.8,0.6,4,4.7,7.4
2022-01-26 9:00,0.8,0.9,0.6,4,4.7,7.4
2022-01-26 10:00,1,1.1,0.8,3.9,4.7,7.4
2022-01-26 11:00,1.6,1.2,0.9,3.9,4.7,7.4
2022-01-26 12:00,3.1,2.1,1.2,3.8,4.7,7.4
2022-01-26 13:00,5.6,4.6,2.5,3.7,4.7,7.4
2022-01-26 14:00,7.6,6.4,4.1,3.8,4.7,7.4
2022-01-26 15:00,8.6,7.6,5.2,3.9,4.7,7.4
2022-01-26 16:00,8.9,8.1,5.9,4.1,4.7,7.5
2022-01-26 17:00,8.2,7.8,6.1,4.3,4.7,7.4
2022-01-26 18:00,6.4,6.6,5.6,4.5,4.7,7.5
2022-01-26 19:00,4.7,5.3,4.8,4.7,4.7,7.5
2022-01-26 20:00,3.2,4,3.9,4.8,4.7,7.5
2022-01-26 21:00,2.3,3.1,3.1,4.9,4.8,7.5
2022-01-26 22:00,1.7,2.5,2.5,4.9,4.8,7.4
2022-01-26 23:00,1.4,2.1,2,4.8,4.8,7.4
2022-01-27 0:00,1.2,1.8,1.7,4.7,4.8,7.5
2022-01-27 1:00,1.2,1.6,1.4,4.6,4.9,7.5
2022-01-27 2:00,1,1.5,1.2,4.5,4.9,7.5
2022-01-27 3:00,1,1.4,1.1,4.4,4.9,7.5
2022-01-27 4:00,0.9,1.3,1,4.3,4.9,7.5
2022-01-27 5:00,0.8,1.1,0.9,4.3,4.9,7.5
2022-01-27 6:00,0.7,1,0.7,4.2,4.9,7.5
2022-01-27 7:00,0.5,0.9,0.6,4.1,4.9,7.5
2022-01-27 8:00,0.3,0.8,0.5,4,4.8,7.5
2022-01-27 9:00,0.5,0.8,0.5,4,4.8,7.5
2022-01-27 10:00,0.9,1,0.7,3.9,4.8,7.5
2022-01-27 11:00,1.4,1.1,0.8,3.9,4.8,7.5
2022-01-27 12:00,2.9,2,1.2,3.8,4.8,7.5
2022-01-27 13:00,6,5,2.8,3.8,4.8,7.6
2022-01-27 14:00,8.7,7.4,4.7,3.8,4.8,7.5
2022-01-27 15:00,9.3,8.3,5.9,3.9,4.8,7.5
2022-01-27 16:00,10.4,9.3,6.9,4.1,4.8,7.6
2022-01-27 17:00,9.9,9.3,7.2,4.4,4.8,7.6
2022-01-27 18:00,7.6,7.8,6.6,4.7,4.8,7.6
2022-01-27 19:00,5.4,6.1,5.6,5,4.9,7.6
2022-01-27 20:00,3.8,4.7,4.6,5.1,4.9,7.6
2022-01-27 21:00,2.6,3.6,3.7,5.2,4.9,7.6
2022-01-27 22:00,2.2,2.9,3,5.1,5,7.5
2022-01-27 23:00,1.5,2.3,2.4,5.1,5,7.6
2022-01-28 0:00,,,,,,
2022-01-28 1:00,1.1,1.7,1.6,4.9,5,7.5
2022-01-28 2:00,1.1,1.5,1.4,4.8,5.1,7.5
2022-01-28 3:00,1.1,1.4,1.2,4.7,5.1,7.6
2022-01-28 4:00,1,1.3,1.1,4.6,5.1,7.6
2022-01-28 5:00,1,1.2,1,4.5,5.1,7.5
2022-01-28 6:00,0.9,1.1,0.9,4.4,5.1,7.5
2022-01-28 7:00,0.9,1.1,0.8,4.3,5.1,7.5
2022-01-28 8:00,0.8,1,0.7,4.2,5,7.6
2022-01-28 9:00,1,1,0.8,4.1,5,7.5
2022-01-28 10:00,1.5,1.2,0.9,4,5,7.6
2022-01-28 11:00,2.3,1.6,1,4,5,7.6
2022-01-28 12:00,4.4,3.5,1.9,4,5,7.6
2022-01-28 13:00,6.8,5.7,3.5,4,5,7.6
2022-01-28 14:00,9.4,7.9,5.3,4.1,5,7.6
2022-01-28 15:00,10.4,9.3,6.6,4.2,5,7.6
2022-01-28 16:00,10.4,9.7,7.4,4.5,5,7.6
2022-01-28 17:00,9.5,9.2,7.5,4.8,5,7.7
2022-01-28 18:00,7.5,7.7,6.8,5,5,7.6
2022-01-28 19:00,5.7,6.3,5.8,5.3,5,7.6
2022-01-28 20:00,4.2,5,4.9,5.4,5.1,7.6
2022-01-28 21:00,3.5,4.2,4.2,5.4,5.1,7.6
2022-01-28 22:00,3,3.6,3.5,5.5,5.2,7.6
2022-01-28 23:00,2.4,3,3,5.4,5.2,7.6
2022-01-29 0:00,2,2.5,2.5,5.3,5.2,7.6
2022-01-29 1:00,2,2.3,2.2,5.2,5.3,7.6
2022-01-29 2:00,2,2.1,2,5.1,5.3,7.6
2022-01-29 3:00,1.9,2.1,1.9,5,5.3,7.7
2022-01-29 4:00,1.8,2,1.7,4.9,5.3,7.6
2022-01-29 5:00,1.6,1.9,1.6,4.8,5.3,7.6
2022-01-29 6:00,1.4,1.7,1.4,4.7,5.3,7.6
2022-01-29 7:00,1.3,1.5,1.3,4.7,5.3,7.7
2022-01-29 8:00,1.1,1.5,1.2,4.6,5.3,7.7
2022-01-29 9:00,1.3,1.4,1.2,4.5,5.3,7.6
2022-01-29 10:00,1.8,1.7,1.3,4.5,5.2,7.7
2022-01-29 11:00,3.2,2.8,1.7,4.4,5.3,7.6
2022-01-29 12:00,4.8,4.1,2.7,4.4,5.2,7.7
2022-01-29 13:00,6.6,5.7,3.9,4.4,5.2,7.7
2022-01-29 14:00,8.2,7.3,5.1,4.5,5.3,7.7
2022-01-29 15:00,9.6,8.6,6.2,4.6,5.2,7.7
2022-01-29 16:00,10.1,9.3,7,4.8,5.2,7.7
2022-01-29 17:00,9.3,9,7.1,5,5.2,7.7
2022-01-29 18:00,7.1,7.4,6.5,5.3,5.3,7.8
2022-01-29 19:00,5.2,5.9,5.5,5.4,5.3,7.7
2022-01-29 20:00,3.8,4.6,4.6,5.5,5.3,7.7
2022-01-29 21:00,3.1,3.8,3.8,5.6,5.4,7.7
2022-01-29 22:00,2.5,3.2,3.2,5.5,5.4,7.7
2022-01-29 23:00,1.9,2.5,2.6,5.4,5.4,7.7
2022-01-30 0:00,1.7,2.2,2.3,5.4,5.4,7.7
2022-01-30 1:00,1.6,2,1.9,5.3,5.5,7.7
2022-01-30 2:00,1.3,1.8,1.6,5.1,5.5,7.7
2022-01-30 3:00,1,1.5,1.4,5,5.4,7.7
2022-01-30 4:00,0.9,1.4,1.2,4.9,5.5,7.7
2022-01-30 5:00,0.8,1.2,1.1,4.8,5.5,7.7
2022-01-30 6:00,0.7,1.1,1,4.7,5.4,7.8
2022-01-30 7:00,0.5,1,0.8,4.6,5.4,7.7
2022-01-30 8:00,0.5,0.9,0.7,4.5,5.4,7.7
2022-01-30 9:00,0.6,0.9,0.7,4.4,5.3,7.7
2022-01-30 10:00,0.9,1.1,0.9,4.4,5.3,7.7
2022-01-30 11:00,1.4,1.2,1,4.3,5.3,7.8
2022-01-30 12:00,2,1.4,1.1,4.2,5.3,7.7
2022-01-30 13:00,3.8,3.2,1.8,4.2,5.3,7.8
2022-01-30 14:00,6.1,5.1,3.2,4.2,5.2,7.8
2022-01-30 15:00,8.1,7,4.6,4.2,5.3,7.8
2022-01-30 16:00,8.7,7.9,5.7,4.3,5.2,7.8
2022-01-30 17:00,7.7,7.4,5.8,4.5,5.2,7.8
2022-01-30 18:00,6.1,6.3,5.4,4.7,5.2,7.8
2022-01-30 19:00,3.8,4.7,4.4,4.9,5.2,7.8
2022-01-30 20:00,2.3,3.3,3.4,5,5.2,7.7
2022-01-30 21:00,1.7,2.5,2.7,5.1,5.2,7.7
2022-01-30 22:00,1.4,2,2.2,5,5.2,7.8
2022-01-30 23:00,0.9,1.6,1.6,4.9,5.2,7.8
2022-01-31 0:00,0.7,1.3,1.2,4.8,5.3,7.8
2022-01-31 1:00,0.6,1.1,1.1,4.8,5.3,7.7
2022-01-31 2:00,0.3,0.8,0.8,4.7,5.2,7.8
2022-01-31 3:00,0.1,0.7,0.5,4.5,5.2,7.8
2022-01-31 4:00,0.1,0.6,0.4,4.4,5.2,7.8
2022-01-31 5:00,0,0.4,0.2,4.3,5.2,7.8
2022-01-31 6:00,-0.1,0.2,0.1,4.3,5.1,7.8
2022-01-31 7:00,-0.3,0,0,4.1,5.1,7.7
2022-01-31 8:00,-0.7,-0.2,-0.2,4,5.1,7.8
2022-01-31 9:00,-0.6,-0.1,-0.1,4,5,7.8
2022-01-31 10:00,0,0.4,0.2,3.9,5,7.8
2022-01-31 11:00,0.4,0.6,0.4,3.8,5.1,7.7
2022-01-31 12:00,0.8,0.8,0.5,3.7,5,7.8
2022-01-31 13:00,1.4,1.1,0.8,3.7,5,7.8
2022-01-31 14:00,2.3,1.9,1.1,3.6,5,7.8
2022-01-31 15:00,4.8,3.9,1.6,3.5,5,7.8
2022-01-31 16:00,7,5.8,3.3,3.6,5,7.8
2022-01-31 17:00,7.2,6.3,4.2,3.7,4.9,7.8
2022-01-31 18:00,5.4,5.2,4.1,3.8,4.9,7.8
2022-01-31 19:00,3.1,3.7,3.3,4,4.8,7.8
2022-01-31 20:00,1.6,2.5,2.5,4.1,4.8,7.8
2022-01-31 21:00,0.9,1.8,1.7,4.2,4.8,7.8
2022-01-31 22:00,0.6,1.3,1.2,4.1,4.8,7.8
2022-01-31 23:00,0.4,1,0.9,4.2,4.8,7.8
2022-02-01 0:00,0.2,0.8,0.6,4.1,4.8,7.8
2022-02-01 1:00,0.3,0.7,0.5,4,4.8,7.7
2022-02-01 2:00,0.3,0.7,0.5,4,4.8,7.8
2022-02-01 3:00,0.4,0.7,0.4,3.9,4.8,7.7
2022-02-01 4:00,0.3,0.6,0.3,3.8,4.8,7.8
2022-02-01 5:00,0.2,0.5,0.2,3.8,4.8,7.7
2022-02-01 6:00,0.1,0.4,0,3.7,4.7,7.7
2022-02-01 7:00,0,0.3,0,3.6,4.7,7.8
2022-02-01 8:00,-0.1,0.2,-0.1,3.6,4.7,7.8
2022-02-01 9:00,0,0.3,0,3.5,4.7,7.7
2022-02-01 10:00,0.3,0.6,0.2,3.5,4.7,7.7
2022-02-01 11:00,0.5,0.7,0.4,3.5,4.7,7.8
2022-02-01 12:00,0.9,0.8,0.5,3.4,4.7,7.8
2022-02-01 13:00,1.2,1.1,0.6,3.3,4.6,7.8
2022-02-01 14:00,1.7,1.5,0.8,3.3,4.6,7.8
2022-02-01 15:00,3.7,2.9,1.2,3.3,4.6,7.8
2022-02-01 16:00,4.6,3.9,2.1,3.3,4.6,7.7
2022-02-01 17:00,4.5,4.1,2.6,3.4,4.6,7.7
